4.672374197,P1
4.519969142,P1
4.843895192,P1
4.986380146,P1
4.608488026,P1
4.701605389,P1
4.709196568,P1
5.044178553,P1
5.138221601,P1
4.736536945,P1
4.945301799,P1
4.811750718,P1
4.515925079,P1
4.624336661,P1
5.377325771,P1
4.674205979,P1
5.092103506,P1
4.743496161,P1
4.605144603,P1
4.637733754,P1
4.796861245,P1
4.816487658,P1
4.667967166,P1
4.522398511,P1
4.888766049,P1
4.783573433,P1
4.772041133,P1
4.529636839,P1
5.106894397,P1
5.150148644,P1
4.619277101,P1
4.512165088,P1
4.917310149,P1
4.964928836,P1
4.737821711,P1
4.652474882,P1
4.537927077,P1
4.674312259,P1
4.749599096,P1
4.835209656,P1
4.608124204,P1
4.511932397,P1
4.636016055,P1
4.650584969,P1
4.720665759,P1
5.099806497,P1
4.491040993,P1
4.419543678,P1
4.701924207,P1
4.976436329,P1
4.686768353,P1
4.64377423,P1
4.406913857,P1
4.683107994,P1
4.864649091,P1
4.653730479,P1
4.948108285,P1
4.551593881,P1
4.694845257,P1
5.023029769,P1
4.80020115,P1
4.78020519,P1
4.741379068,P1
4.91958727,P1
5.025649447,P1
4.926991432,P2
5.125205375,P2
4.861636513,P2
4.871761301,P2
5.105038176,P2
4.972337867,P2
4.835635197,P2
5.184119134,P2
4.978215587,P2
5.214626245,P2
5.301159485,P2
4.659675031,P2
4.860304657,P2
4.999160953,P2
4.827043083,P2
4.933194509,P2
4.631458756,P2
5.110299042,P2
4.986846757,P2
4.700514617,P2
4.724253584,P2
4.788333802,P2
4.610380576,P2
4.820448744,P2
4.845083772,P2
5.029491142,P2
5.040245682,P2
5.375749083,P2
4.764726761,P2
4.718298448,P2
4.697662722,P2
4.94052891,P2
5.089015678,P2
5.068944578,P2
4.866079553,P2
4.882005603,P2
4.978453512,P2
4.548323512,P2
4.349541546,P2
4.146735385,P2
4.064248806,P2
4.149763324,P2
4.91230059,P2
4.565006836,P2
4.473227065,P2
4.616422463,P2
4.593636694,P2
4.576744142,P2
4.514695509,P2
4.547111976,P2
4.516870938,P2
4.498900036,P2
4.891265347,P2
4.843878194,P2
4.633162821,P2
4.891274866,P2
4.541288049,P2
4.605826712,P2
4.284013055,P2
4.044415213,P2
4.334633507,P2
4.113966679,P2
4.007128922,P2
4.263133294,P2
4.125822471,P2
4.014998375,P2
4.103726064,P2
4.248045451,P2
4.004829369,P2
3.919529794,P2
3.851325973,P2
3.89738647,P2
4.151632752,P2
4.170054714,P2
3.963720719,P2
4.142933838,P2
4.186818564,P2
4.486912355,P2
4.063426233,P2
4.063816113,P2
4.199231865,P2
4.262564751,P2
4.112689387,P2
4.163173372,P2
4.121032114,P2
5.774728776,P2
4.007059127,P2
4.074211217,P2
3.939404266,P2
3.952605848,P2
3.961862511,P2
3.926772396,P2
4.052272423,P2
3.789134609,P2
4.229694811,P2
3.9173974,P2
3.870533078,P2
4.023143947,P2
4.086348091,P2
4.011354993,P2
3.986276358,P3
4.339785003,P3
4.330903891,P3
4.209654676,P3
4.482321183,P3
4.579751882,P3
4.427601923,P3
4.547542363,P3
4.486856383,P3
4.870674436,P3
4.586847755,P3
4.927336817,P3
4.507509432,P3
4.600227016,P3
4.564146726,P3
4.406152004,P3
4.357219443,P3
4.367238417,P3
4.425864872,P3
4.401191345,P3
4.313042893,P3
4.438116026,P3
4.506707644,P3
4.407115444,P3
4.718296474,P3
4.758671407,P3
4.519038061,P3
4.392411293,P3
4.780084404,P3
4.395100897,P3
4.427404997,P3
4.456232097,P3
4.33764686,P3
4.337592191,P3
4.390507748,P3
4.47463717,P3
4.644176581,P3
4.30087494,P3
4.352926106,P3
4.324908163,P3
4.511434564,P3
4.534818093,P3
4.617548507,P3
4.642953945,P3
4.444343536,P3
4.909198765,P3
4.424742832,P3
4.537386287,P3
4.530378426,P3
4.39542433,P3
4.236151784,P3
4.286985114,P3
4.286054171,P3
4.373233855,P3
4.460261643,P3
4.345134216,P3
4.202046701,P3
4.430950928,P3
4.31293279,P3
4.656724697,P3
4.485921594,P3
6.167757003,P3
4.083420807,P3
4.202274364,P3
4.222446896,P3
4.134076457,P3
4.204666875,P3
4.322670785,P3
4.340926142,P3
4.348635814,P3
4.302184204,P3
4.095325809,P3
4.388124953,P3
4.287468427,P3
4.266538504,P3
4.424700777,P3
4.319846111,P3
4.453817458,P3
4.215495021,P3
4.481017672,P3
4.247311842,P3
4.252478764,P3
4.209326506,P3
4.421018155,P3
4.344518051,P3
4.318915252,P3
4.186667188,P3
4.35981408,P3
4.395742733,P3
4.099275573,P3
4.2876777,P3
4.373385663,P3
4.244179532,P3
4.196645358,P3
4.342731972,P3
4.29597344,P3
4.399059137,P3
4.213509938,P3
4.227632962,P3
4.057485206,P3
3.791328851,P1_B2
3.842029213,P1_B2
3.774644856,P1_B2
3.993447993,P1_B2
3.891895033,P1_B2
3.761939554,P1_B2
3.863467487,P1_B2
4.14276503,P1_B2
5.345332523,P1_B2
3.852948462,P1_B2
3.891223766,P1_B2
3.94647638,P1_B2
3.940740769,P1_B2
3.945475223,P1_B2
3.917934453,P1_B2
3.999489759,P1_B2
4.007309457,P1_B2
4.026293435,P1_B2
3.785658502,P1_B2
3.947346211,P1_B2
3.96918317,P1_B2
3.82568929,P1_B2
3.960874772,P1_B2
3.881698607,P1_B2
3.850246826,P1_B2
3.963543838,P1_B2
3.850032237,P1_B2
3.804235227,P1_B2
3.976881516,P1_B2
4.15051963,P1_B2
3.954241488,P1_B2
3.975170708,P1_B2
3.93012357,P1_B2
4.012950049,P1_B2
4.009393885,P1_B2
4.385732098,P1_B2
3.918852319,P1_B2
3.880777648,P1_B2
4.011299212,P1_B2
3.780327428,P1_B2
4.382733612,P1_B2
3.914350132,P1_B2
3.811637004,P1_B2
3.964207208,P1_B2
4.068487928,P1_B2
3.813706425,P1_B2
3.9456114,P1_B2
3.985377171,P1_B2
4.066090345,P1_B2
4.032152559,P1_B2
4.07059793,P1_B2
3.95722721,P1_B2
4.806622717,P1_B2
4.979364536,P1_B2
3.940177341,P1_B2
4.04776461,P1_B2
3.984168982,P1_B2
4.031485238,P1_B2
3.986315977,P1_B2
3.896048448,P1_B2
3.997100138,P1_B2
3.905520802,P1_B2
3.94866566,P1_B2
3.991984795,P1_B2
4.012784469,P1_B2
3.898673371,P1_B2
3.906832318,P1_B2
3.993557365,P1_B2
3.902186752,P1_B2
3.96367789,P1_B2
6.104010637,P1_B2
4.043757975,P1_B2
4.018319736,P1_B2
3.845972524,P1_B2
4.000419286,P1_B2
4.067295007,P1_B2
4.125745746,P1_B2
4.184912092,P1_B2
3.924729914,P1_B2
3.944239971,P1_B2
3.863164525,P1_B2
4.612623919,P1_B2
4.049216495,P1_B2
4.213910152,P1_B2
4.020804819,P1_B2
4.037127811,P1_B2
4.030100493,P1_B2
4.181809495,P1_B2
4.057834255,P1_B2
3.955848522,P1_B2
4.170295264,P1_B2
4.014155007,P1_B2
4.021184425,P1_B2
4.115599001,P1_B2
4.394592966,P1_B2
3.840127882,P1_B2
3.928354086,P1_B2
3.992010758,P1_B2
4.093007046,P1_B2
3.817588355,P1_B2
3.860722514,P1_B6
3.917534087,P1_B6
3.851353972,P1_B6
3.920864359,P1_B6
3.767530286,P1_B6
4.130466124,P1_B6
3.844073021,P1_B6
3.54222848,P1_B6
3.938653046,P1_B6
3.932978458,P1_B6
4.073674176,P1_B6
3.858320779,P1_B6
3.907551895,P1_B6
4.409475627,P1_B6
3.999789693,P1_B6
4.053961962,P1_B6
3.882047392,P1_B6
3.845230336,P1_B6
4.040695476,P1_B6
3.820969906,P1_B6
3.965215206,P1_B6
4.188198172,P1_B6
3.916079124,P1_B6
3.635515238,P1_B6
4.127597896,P1_B6
4.183459994,P1_B6
4.002128157,P1_B6
3.991768754,P1_B6
3.991845665,P1_B6
3.961414074,P1_B6
3.725007855,P1_B6
3.701855044,P1_B6
3.952042607,P1_B6
4.212143263,P1_B6
4.091862244,P1_B6
4.177480889,P1_B6
3.956775662,P1_B6
3.977746474,P1_B6
4.023129078,P1_B6
4.20062328,P1_B6
4.243078404,P1_B6
4.006311652,P1_B6
3.81204072,P1_B6
3.816225815,P1_B6
3.884408511,P1_B6
4.079717945,P1_B6
4.171275477,P1_B6
4.193559788,P1_B6
4.136211784,P1_B6
3.896082375,P1_B6
4.11462319,P1_B6
4.075494221,P1_B6
3.862350981,P1_B6
4.201558785,P1_B6
4.562745325,P1_B6
3.979379131,P1_B6
4.161115015,P1_B6
4.009906036,P1_B6
3.779428928,P1_B6
3.833259416,P1_B6
4.36672959,P1_B6
4.203512813,P1_B6
4.09907803,P1_B6
3.928523161,P1_B6
3.846404676,P1_B6
4.075214034,P1_B6
4.06008304,P1_B6
3.949532177,P1_B6
3.957037374,P1_B6
4.295812038,P1_B6
4.113661618,P1_B6
4.075030512,P1_B6
4.05964599,P1_B6
4.301885954,P1_B6
4.127628529,P1_B6
4.275117406,P1_B6
4.524133048,P1_B6
4.315772131,P1_B6
4.441463021,P1_B6
4.334976459,P1_B6
4.269606951,P1_B6
4.351931668,P1_B6
4.617608497,P1_B6
4.337871456,P1_B6
4.581097467,P1_B6
4.641742477,P1_B6
4.277271951,P1_B6
4.338732059,P1_B6
4.443954944,P1_B6
4.294392751,P1_B6
4.63134592,P1_B6
4.357690775,P1_B6
4.319624114,P1_B6
4.555807699,P1_B6
4.741061784,P1_B6
4.270972711,P1_B6
4.493875043,P1_B6
4.613505822,P1_B6
4.66761166,P1_B6
4.302783622,P1_B6
4.342081352,P2_B2
4.699920119,P2_B2
4.535028844,P2_B2
4.20113528,P2_B2
4.13714765,P2_B2
4.090457549,P2_B2
4.009062757,P2_B2
4.061105383,P2_B2
3.946108302,P2_B2
3.985956359,P2_B2
4.045126574,P2_B2
4.047068147,P2_B2
3.920590203,P2_B2
4.229831346,P2_B2
4.379350406,P2_B2
4.547824135,P2_B2
4.641684934,P2_B2
4.322506674,P2_B2
4.19140118,P2_B2
4.313199229,P2_B2
4.076376272,P2_B2
3.907991457,P2_B2
3.89088919,P2_B2
4.234340141,P2_B2
4.260121703,P2_B2
4.150423716,P2_B2
4.057039573,P2_B2
4.136670967,P2_B2
4.40248348,P2_B2
4.409551388,P2_B2
4.377785573,P2_B2
4.445096024,P2_B2
4.31027531,P2_B2
4.175983036,P2_B2
3.831750278,P2_B2
4.157782131,P2_B2
4.158145519,P2_B2
4.052691231,P2_B2
4.148513901,P2_B2
4.11093233,P2_B2
4.1390814,P2_B2
3.915642358,P2_B2
4.184203133,P2_B2
4.166479848,P2_B2
4.172244907,P2_B2
4.0860531,P2_B2
4.143350629,P2_B2
4.149020758,P2_B2
4.212342204,P2_B2
4.062934785,P2_B2
4.065679198,P2_B2
4.187864631,P2_B2
4.063755883,P2_B2
5.193022422,P2_B2
4.199876773,P2_B2
3.997225326,P2_B2
4.032672382,P2_B2
4.429847143,P2_B2
4.251218498,P2_B2
4.240668156,P2_B2
4.427730597,P2_B2
4.478523937,P2_B2
3.99701979,P2_B2
4.147358533,P2_B2
4.27765599,P2_B2
3.963733996,P2_B2
4.204286725,P2_B2
4.463619878,P2_B2
4.127173322,P2_B2
4.203492621,P2_B2
4.564563346,P2_B2
4.30404742,P2_B2
4.49236706,P2_B2
4.663563766,P2_B2
4.266059065,P2_B2
4.344360823,P2_B2
4.255681396,P2_B2
4.169755133,P2_B2
4.114726164,P2_B2
4.1661875,P2_B2
4.059613155,P2_B2
4.133982168,P2_B2
4.115704461,P2_B2
4.44524241,P2_B2
3.967364338,P2_B2
4.240389595,P2_B2
4.432684285,P2_B2
4.193948561,P2_B2
4.172928393,P2_B2
5.779758686,P2_B2
4.211409721,P2_B2
4.180113049,P2_B2
3.938602709,P2_B2
4.051171306,P2_B2
4.045185281,P2_B2
3.948368341,P2_B2
3.942602196,P2_B2
4.175875587,P2_B2
4.187793341,P2_B2
4.082838533,P2_B2
3.980156359,P2_B6
4.223049117,P2_B6
3.987172517,P2_B6
4.565301019,P2_B6
4.678355006,P2_B6
4.608678158,P2_B6
4.762901809,P2_B6
4.967429921,P2_B6
4.710208206,P2_B6
4.891617912,P2_B6
4.807585172,P2_B6
4.768797116,P2_B6
4.642490359,P2_B6
4.82064416,P2_B6
4.807316358,P2_B6
4.64421193,P2_B6
4.815994243,P2_B6
4.532687857,P2_B6
4.650100075,P2_B6
4.760558366,P2_B6
4.596705732,P2_B6
4.692616691,P2_B6
4.864128068,P2_B6
5.102314661,P2_B6
4.938499822,P2_B6
4.706474781,P2_B6
4.738666301,P2_B6
4.826776542,P2_B6
4.80885851,P2_B6
4.835737033,P2_B6
4.579884247,P2_B6
4.5517764,P2_B6
4.80088187,P2_B6
4.641213495,P2_B6
6.127858669,P2_B6
5.31704577,P2_B6
4.756999845,P2_B6
5.145471197,P2_B6
4.952214263,P2_B6
4.83144603,P2_B6
4.86455337,P2_B6
4.616227044,P2_B6
4.905910809,P2_B6
4.93768059,P2_B6
4.820196732,P2_B6
5.1809981,P2_B6
5.051560334,P2_B6
4.919346228,P2_B6
5.316484539,P2_B6
5.117263393,P2_B6
5.15817483,P2_B6
5.116172207,P2_B6
5.572057172,P2_B6
5.063726332,P2_B6
5.180336142,P2_B6
5.447837748,P2_B6
5.307448994,P2_B6
5.234207531,P2_B6
5.218466373,P2_B6
5.279625482,P2_B6
5.317076831,P2_B6
5.233206248,P2_B6
5.197361969,P2_B6
5.267838148,P2_B6
5.46043263,P2_B6
5.117567599,P2_B6
5.273845234,P2_B6
4.939517196,P2_B6
4.83801667,P2_B6
5.167643133,P2_B6
4.858501985,P2_B6
4.949374757,P2_B6
5.042811205,P2_B6
4.940603902,P2_B6
4.890020594,P2_B6
5.164743584,P2_B6
5.244265427,P2_B6
5.478796987,P2_B6
5.218114941,P2_B6
4.999801717,P2_B6
5.272972452,P2_B6
5.441186725,P2_B6
5.275535934,P2_B6
5.403141141,P2_B6
5.330221659,P2_B6
5.550695578,P2_B6
5.176241131,P2_B6
5.50424868,P2_B6
5.461524189,P2_B6
5.643535518,P2_B6
5.484960459,P2_B6
5.533782723,P2_B6
5.325632394,P2_B6
5.427521165,P2_B6
5.703091002,P2_B6
5.601117814,P2_B6
5.578645605,P2_B6
5.517389577,P2_B6
5.369985368,P2_B6
5.254605198,P2_B6
3.985175539,P3_B2
3.8184567,P3_B2
4.227846483,P3_B2
4.151468561,P3_B2
4.02538743,P3_B2
4.105191764,P3_B2
4.185344035,P3_B2
4.122354678,P3_B2
3.932258209,P3_B2
4.199036337,P3_B2
4.183075527,P3_B2
4.047490306,P3_B2
3.94423288,P3_B2
4.148253608,P3_B2
4.165686145,P3_B2
3.924458057,P3_B2
3.970445838,P3_B2
4.334416346,P3_B2
3.864349974,P3_B2
4.056992832,P3_B2
4.116743749,P3_B2
4.175065649,P3_B2
4.038806553,P3_B2
4.257590137,P3_B2
3.968099705,P3_B2
3.973794887,P3_B2
4.393394563,P3_B2
4.183811925,P3_B2
4.080080384,P3_B2
4.199158661,P3_B2
4.056226118,P3_B2
4.047478729,P3_B2
4.031846149,P3_B2
4.043084069,P3_B2
4.209364305,P3_B2
4.215648137,P3_B2
3.945863873,P3_B2
4.122437179,P3_B2
4.020201901,P3_B2
4.01023277,P3_B2
4.185590064,P3_B2
4.062027451,P3_B2
4.018246133,P3_B2
4.086461598,P3_B2
4.085854744,P3_B2
4.136864729,P3_B2
4.132218443,P3_B2
3.969610785,P3_B2
4.080403981,P3_B2
4.027953991,P3_B2
4.116724978,P3_B2
3.898521878,P3_B2
3.985399591,P3_B2
3.998717244,P3_B2
3.969042901,P3_B2
4.155341888,P3_B2
4.125676293,P3_B2
4.1301371,P3_B2
4.025681371,P3_B2
4.511410095,P3_B2
4.107360272,P3_B2
3.992445591,P3_B2
4.244992525,P3_B2
4.137431081,P3_B2
4.043200466,P3_B2
4.012900537,P3_B2
4.089160623,P3_B2
4.090048697,P3_B2
4.319472769,P3_B2
4.199626876,P3_B2
3.992337091,P3_B2
4.022156887,P3_B2
4.310042834,P3_B2
4.206570889,P3_B2
4.274746003,P3_B2
4.097685007,P3_B2
4.187135721,P3_B2
3.975947402,P3_B2
4.173942636,P3_B2
4.077319711,P3_B2
4.034770529,P3_B2
4.106185481,P3_B2
4.197968031,P3_B2
4.00552424,P3_B2
4.042510822,P3_B2
4.018184607,P3_B2
4.296861637,P3_B2
4.167293607,P3_B2
4.047101449,P3_B2
4.170132581,P3_B2
4.142484427,P3_B2
3.931189791,P3_B2
4.14646038,P3_B2
4.054194473,P3_B2
4.134490132,P3_B2
3.963305127,P3_B2
3.882051439,P3_B2
4.215009574,P3_B2
3.950744099,P3_B2
4.018091346,P3_B2
3.805398329,P3_B6
3.683912028,P3_B6
3.695989882,P3_B6
3.842616281,P3_B6
4.042943039,P3_B6
3.595510773,P3_B6
3.5809533,P3_B6
3.862318022,P3_B6
3.493530574,P3_B6
3.76822469,P3_B6
4.559628152,P3_B6
3.674238291,P3_B6
3.517176411,P3_B6
3.754863948,P3_B6
3.615290435,P3_B6
3.97924459,P3_B6
3.81958746,P3_B6
4.062796911,P3_B6
3.754569378,P3_B6
3.768706936,P3_B6
3.783668861,P3_B6
3.793689059,P3_B6
3.744982537,P3_B6
3.732222387,P3_B6
3.793835251,P3_B6
3.770619009,P3_B6
3.72146099,P3_B6
3.935885275,P3_B6
3.706925658,P3_B6
3.871771821,P3_B6
3.763134619,P3_B6
3.870109326,P3_B6
3.69101717,P3_B6
3.611164993,P3_B6
3.781538292,P3_B6
3.812461751,P3_B6
3.734593547,P3_B6
3.768713759,P3_B6
3.73496302,P3_B6
3.803735919,P3_B6
3.940882066,P3_B6
3.994714968,P3_B6
3.845930747,P3_B6
3.92645883,P3_B6
3.798781219,P3_B6
4.000019565,P3_B6
3.895918559,P3_B6
3.712331168,P3_B6
4.029973518,P3_B6
3.863838015,P3_B6
3.815833747,P3_B6
3.950708264,P3_B6
3.898952485,P3_B6
3.999289446,P3_B6
3.964574883,P3_B6
4.087011776,P3_B6
4.133136427,P3_B6
4.295122001,P3_B6
3.901701196,P3_B6
4.030529189,P3_B6
3.951438012,P3_B6
4.063476684,P3_B6
3.996054293,P3_B6
3.965695921,P3_B6
4.102940766,P3_B6
4.040165314,P3_B6
4.076796917,P3_B6
4.156615465,P3_B6
4.005818371,P3_B6
4.12549975,P3_B6
4.032482925,P3_B6
4.144896949,P3_B6
4.241047268,P3_B6
4.189044092,P3_B6
4.075783806,P3_B6
4.180713933,P3_B6
4.334918359,P3_B6
4.657012469,P3_B6
4.334040062,P3_B6
4.206451413,P3_B6
4.239649934,P3_B6
4.068392311,P3_B6
4.180960741,P3_B6
4.349371157,P3_B6
4.215332338,P3_B6
4.127204539,P3_B6
4.077693249,P3_B6
4.416239978,P3_B6
4.222483606,P3_B6
4.1904575,P3_B6
4.213554455,P3_B6
4.371616469,P3_B6
4.272586964,P3_B6
4.291099443,P3_B6
4.325750707,P3_B6
4.228463644,P3_B6
4.169009305,P3_B6
4.393273103,P3_B6
4.493424846,P3_B6
4.37000041,P3_B6
5.344433319,B2_P1P2P3
4.302947839,B2_P1P2P3
4.144291677,B2_P1P2P3
4.237120382,B2_P1P2P3
3.855827694,B2_P1P2P3
4.111458085,B2_P1P2P3
4.123599691,B2_P1P2P3
4.03780955,B2_P1P2P3
4.12773656,B2_P1P2P3
4.171249261,B2_P1P2P3
4.205795551,B2_P1P2P3
4.249967238,B2_P1P2P3
4.428966594,B2_P1P2P3
4.321015749,B2_P1P2P3
3.949367817,B2_P1P2P3
4.376372918,B2_P1P2P3
4.073563144,B2_P1P2P3
4.10518074,B2_P1P2P3
3.814491304,B2_P1P2P3
3.752500076,B2_P1P2P3
3.967915848,B2_P1P2P3
3.783596397,B2_P1P2P3
3.811506307,B2_P1P2P3
3.91666882,B2_P1P2P3
4.357502243,B2_P1P2P3
5.136772864,B2_P1P2P3
4.179488251,B2_P1P2P3
4.096733697,B2_P1P2P3
4.140064658,B2_P1P2P3
4.164860433,B2_P1P2P3
4.224214933,B2_P1P2P3
4.098837406,B2_P1P2P3
3.845148368,B2_P1P2P3
3.931569519,B2_P1P2P3
3.795082194,B2_P1P2P3
3.809350395,B2_P1P2P3
3.876691424,B2_P1P2P3
4.123494604,B2_P1P2P3
4.231211366,B2_P1P2P3
4.419856141,B2_P1P2P3
4.326593237,B2_P1P2P3
4.508947101,B2_P1P2P3
4.426463653,B2_P1P2P3
4.21799343,B2_P1P2P3
4.349732967,B2_P1P2P3
4.032485521,B2_P1P2P3
4.099619497,B2_P1P2P3
4.027596619,B2_P1P2P3
3.921184286,B2_P1P2P3
3.966683056,B2_P1P2P3
3.891855594,B2_P1P2P3
3.877774843,B2_P1P2P3
4.277607637,B2_P1P2P3
4.224331161,B2_P1P2P3
4.056043468,B2_P1P2P3
4.018664841,B2_P1P2P3
4.411093749,B2_P1P2P3
4.292591827,B2_P1P2P3
4.104583248,B2_P1P2P3
4.058769578,B2_P1P2P3
3.700477427,B2_P1P2P3
3.944471814,B2_P1P2P3
3.820035804,B2_P1P2P3
3.805876242,B2_P1P2P3
3.806077901,B2_P1P2P3
4.041089374,B2_P1P2P3
3.885395148,B2_P1P2P3
3.949131268,B2_P1P2P3
4.081864109,B2_P1P2P3
4.306398068,B2_P1P2P3
4.593596161,B2_P1P2P3
4.055692936,B2_P1P2P3
4.222688328,B2_P1P2P3
4.075823426,B2_P1P2P3
3.923579736,B2_P1P2P3
4.069300956,B2_P1P2P3
4.063475632,B2_P1P2P3
3.789951321,B2_P1P2P3
4.149295139,B2_P1P2P3
3.914973569,B2_P1P2P3
4.084439562,B2_P1P2P3
4.281083913,B2_P1P2P3
4.218777189,B2_P1P2P3
4.034951069,B2_P1P2P3
4.152599702,B2_P1P2P3
4.474973114,B2_P1P2P3
4.36664323,B2_P1P2P3
4.026685379,B2_P1P2P3
4.012491908,B2_P1P2P3
3.853111165,B2_P1P2P3
3.830827902,B2_P1P2P3
3.885729982,B2_P1P2P3
3.945654322,B2_P1P2P3
3.802839886,B2_P1P2P3
4.130209611,B2_P1P2P3
4.164614697,B2_P1P2P3
3.959044601,B2_P1P2P3
4.07512153,B2_P1P2P3
4.012803097,B2_P1P2P3
4.0864452,B2_P1P2P3
3.064936389,B6_P1P2P3
3.223836905,B6_P1P2P3
3.115978308,B6_P1P2P3
2.936266953,B6_P1P2P3
3.226696398,B6_P1P2P3
3.209424294,B6_P1P2P3
3.127439296,B6_P1P2P3
3.516096648,B6_P1P2P3
3.155734419,B6_P1P2P3
3.253169198,B6_P1P2P3
3.272137094,B6_P1P2P3
3.141647255,B6_P1P2P3
3.202274787,B6_P1P2P3
3.184081242,B6_P1P2P3
3.100978499,B6_P1P2P3
3.085115796,B6_P1P2P3
3.120408293,B6_P1P2P3
3.151585349,B6_P1P2P3
3.076386382,B6_P1P2P3
3.263871178,B6_P1P2P3
3.085681561,B6_P1P2P3
3.361724359,B6_P1P2P3
3.255715855,B6_P1P2P3
3.234069925,B6_P1P2P3
3.163630322,B6_P1P2P3
3.082641771,B6_P1P2P3
3.085919864,B6_P1P2P3
3.175017267,B6_P1P2P3
3.175442405,B6_P1P2P3
3.114564828,B6_P1P2P3
3.213209317,B6_P1P2P3
3.250367795,B6_P1P2P3
3.161007522,B6_P1P2P3
3.334485324,B6_P1P2P3
3.080874878,B6_P1P2P3
3.248489567,B6_P1P2P3
3.332664053,B6_P1P2P3
3.206904043,B6_P1P2P3
3.119295391,B6_P1P2P3
3.167825616,B6_P1P2P3
2.992260013,B6_P1P2P3
3.095980969,B6_P1P2P3
3.119930656,B6_P1P2P3
3.123780941,B6_P1P2P3
3.2754122,B6_P1P2P3
3.193878748,B6_P1P2P3
3.147751828,B6_P1P2P3
3.29320661,B6_P1P2P3
3.190959836,B6_P1P2P3
3.208572268,B6_P1P2P3
3.074403064,B6_P1P2P3
3.140079314,B6_P1P2P3
3.156161362,B6_P1P2P3
3.140661028,B6_P1P2P3
3.130352235,B6_P1P2P3
3.109829953,B6_P1P2P3
3.147916566,B6_P1P2P3
3.132568426,B6_P1P2P3
3.234134247,B6_P1P2P3
3.214113752,B6_P1P2P3
3.346864592,B6_P1P2P3
3.126033601,B6_P1P2P3
3.255233715,B6_P1P2P3
3.019806685,B6_P1P2P3
3.168317194,B6_P1P2P3
3.183756403,B6_P1P2P3
3.118261118,B6_P1P2P3
3.152275171,B6_P1P2P3
3.282157215,B6_P1P2P3
3.335717642,B6_P1P2P3
3.192943847,B6_P1P2P3
3.149966589,B6_P1P2P3
3.345545047,B6_P1P2P3
3.063878607,B6_P1P2P3
3.103186957,B6_P1P2P3
3.098573417,B6_P1P2P3
3.142668225,B6_P1P2P3
3.105964179,B6_P1P2P3
3.180945345,B6_P1P2P3
3.204355214,B6_P1P2P3
3.131583533,B6_P1P2P3
3.220586979,B6_P1P2P3
3.249706738,B6_P1P2P3
3.1828152,B6_P1P2P3
3.047048388,B6_P1P2P3
3.142332168,B6_P1P2P3
3.0952618,B6_P1P2P3
